Date,BlockP,BlockT,C1P,C1T,C1L,C2P,C2T,C2interfacial_L,С2petrol_L,OH1T,OH1interfacial_L,OH1P,C3T,C3L,P1Tinput,P1Toutput,P1Pinput,P1Poutput,P1Тcoolant,P1Tgases,P1Рburner,P2Tinput,P2Toutput,P2Pinput,P2Poutput,P2Tcoolant,P2Tgases,P2Pburner,BEV1L,BEV1V_water,BEV1V_petrol,BEV1T_water,Water,Vlagomer
2023-01-01 00:00:00,6.3,15,6.0,14.0,80,4.5,54.0,64,73,1.2,48.0,50,24,9,34.4,56.1,5.2,4.8,59.1,259.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114,35.38,0,33,,0.15
2023-01-01 02:00:00,6.2,15,5.8,14.0,67,4.6,50.0,64,73,1.2,47.0,50,24,9,30.7,59.4,5.2,4.8,62.0,150.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122,38.757,0,33,2.235436,0.14
2023-01-01 04:00:00,6.5,15,5.7,14.0,65,4.6,48.0,63,73,1.3,45.0,50,24,9,29.9,57.3,5.0,4.7,60.5,143.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135,44.315,0,33,2.010541000000001,0.14
2023-01-01 06:00:00,6.6,15,5.8,14.0,66,4.6,46.0,63,73,1.3,43.0,51,23,9,29.6,55.4,5.1,4.8,58.4,135.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148,49.922,0,33,2.1416209999999984,0.12
2023-01-01 08:00:00,6.2,15,5.7,14.0,66,4.6,45.0,63,73,1.1,41.0,51,23,9,30.3,59.2,5.1,4.8,61.9,154.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160,55.105,0,33,2.1258740000000005,0.08
2023-01-01 10:00:00,6.3,15,5.8,14.0,66,4.5,45.0,63,73,1.1,41.0,51,23,9,28.3,55.8,5.1,4.8,59.2,137.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178,62.816,0,33,2.0031750000000006,0.11
2023-01-01 12:00:00,6.0,15,5.6,14.0,66,4.5,45.0,63,73,1.0,48.0,51,23,9,23.2,54.7,5.1,4.8,57.7,135.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191,68.282,0,33,2.111838,0.1
2023-01-01 14:00:00,6.2,15,5.9,14.0,66,4.6,46.0,63,73,1.1,47.0,51,23,9,33.0,54.9,5.1,4.8,57.7,135.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199,71.58,0,33,2.1629359999999997,0.09
2023-01-01 16:00:00,6.3,15,5.6,14.0,66,4.5,48.0,63,73,1.1,45.0,51,23,9,31.6,55.1,5.1,4.8,58.1,134.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212,76.797,0,33,2.108909,0.09
2023-01-01 18:00:00,6.2,15,5.5,14.0,66,4.5,46.0,63,73,1.2,43.0,51,23,9,29.3,54.3,5.1,4.8,57.2,134.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218,79.134,0,33,2.142520000000001,0.11
2023-01-01 20:00:00,6.2,15,5.8,14.0,65,4.6,45.0,63,73,1.1,42.0,52,23,9,28.2,57.7,5.1,4.7,61.0,143.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226,82.167,0,33,2.0340599999999984,0.09
2023-01-02 00:00:00,6.4,15,5.9,14.0,65,4.7,50.0,63,74,0.8,46.0,52,24,9,24.3,57.2,5.0,4.8,60.1,134.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,39.182,0,33,2.0531419999999985,0.1
2023-01-02 02:00:00,6.2,15,5.8,14.0,67,4.6,50.0,64,73,1.2,47.0,50,24,9,31.0,56.5,5.0,4.7,59.4,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131,42.598,0,33,1.9977930000000013,0.1
2023-01-02 04:00:00,6.1,15,5.7,14.0,66,4.5,46.0,63,73,0.7,43.0,52,23,9,28.9,55.1,5.1,4.8,57.9,127.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143,47.763,0,33,1.931319599999999,0.09
2023-01-02 06:00:00,6.3,15,5.7,14.0,65,4.6,53.0,64,73,1.2,47.0,52,23,9,32.1,54.2,5.1,4.7,57.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152,51.651,0,33,1.9446994000000004,0.1
2023-01-02 08:00:00,6.0,15,5.5,14.0,65,4.5,48.0,64,73,1.1,45.0,52,23,9,31.1,55.9,5.1,4.7,59.0,256.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160,55.105,0,33,1.9418265999999988,0.08
2023-01-02 10:00:00,6.0,15,5.7,14.0,65,4.6,55.0,64,73,1.1,47.0,52,23,9,32.6,57.5,5.1,4.7,60.8,134.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174,61.114,0,33,1.905810200000002,0.07
2023-01-02 12:00:00,6.2,15,5.8,14.0,65,4.5,50.0,64,73,1.2,46.0,52,23,9,32.7,56.8,5.1,4.7,59.7,255.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181,64.087,0,33,1.9411349999999985,0.1
2023-01-02 14:00:00,6.3,15,5.8,14.0,65,4.5,47.0,64,73,0.9,43.0,52,23,9,31.7,57.5,5.1,4.7,60.5,134.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192,68.697,0,33,1.9277286,0.1
2023-01-02 16:00:00,6.2,15,5.8,14.0,65,4.5,46.0,64,73,1.1,42.0,52,23,9,29.3,55.8,5.1,4.7,58.8,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206,74.413,0,33,1.9561374000000007,0.09
2023-01-02 18:00:00,6.2,15,5.8,14.0,65,4.5,54.0,64,73,1.0,48.0,52,23,9,22.5,55.7,5.1,4.7,58.5,129.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218,79.134,0,33,1.8708046000000025,0.11
2023-01-02 20:00:00,6.0,15,5.6,14.0,65,4.5,51.0,64,73,1.1,46.0,53,23,9,32.1,55.5,5.14,4.7,58.1,127.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221,80.283,0,33,1.9683733999999984,0.1
2023-01-03 00:00:00,6.3,15,5.9,14.0,66,4.5,45.0,64,73,1.1,40.0,53,22,9,27.6,58.0,5.1,4.7,61.3,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108,32.877,0,33,1.9615638000000013,0.09
2023-01-03 02:00:00,6.2,15,5.8,14.0,67,4.6,50.0,64,73,1.2,47.0,50,24,9,32.7,55.7,5.0,4.7,58.4,130.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122,38.757,0,33,1.4908760999999997,0.1
2023-01-03 04:00:00,6.4,15,6.0,14.0,65,4.6,49.0,64,73,1.2,47.0,53,24,9,31.6,54.9,5.0,4.7,57.7,129.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133,43.456,0,33,1.5195869999999994,0.1
2023-01-03 06:00:00,6.1,15,5.8,14.0,65,4.5,46.0,64,73,1.2,43.0,53,24,9,29.4,56.8,5.0,4.7,60.3,258.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147,49.49,0,33,1.4156315999999998,0.11
2023-01-03 08:00:00,6.2,15,5.9,14.0,85,4.6,55.0,64,73,1.1,45.0,53,24,9,30.5,57.5,5.0,4.7,60.2,133.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156,53.379,0,33,1.4865290999999996,0.1
2023-01-03 10:00:00,6.3,15,5.9,14.0,66,4.5,52.0,64,73,1.1,48.0,53,24,9,33.5,55.2,5.0,4.7,58.3,130.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169,58.975,0,33,1.417577400000001,0.09
2023-01-03 12:00:00,6.3,15,5.9,14.0,65,4.4,48.0,64,73,1.2,43.0,53,24,9,30.0,55.5,5.0,4.7,58.3,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178,62.816,0,33,1.6056575999999996,0.09
2023-01-03 14:00:00,6.1,15,5.8,14.0,65,4.5,46.0,64,73,1.1,42.0,53,24,9,30.4,53.3,5.0,4.7,56.9,217.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192,68.697,0,33,1.5342632999999992,0.11
2023-01-03 16:00:00,6.3,15,5.9,14.0,65,4.6,45.0,64,73,1.1,46.0,53,24,9,33.5,57.8,5.0,4.7,60.8,137.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207,74.814,0,33,1.5018678,0.1
2023-01-03 18:00:00,6.2,15,5.8,14.0,65,4.4,48.0,64,73,1.3,45.0,53,24,9,31.3,58.3,5.0,4.7,61.7,146.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221,80.283,0,33,1.4456052,0.08
2023-01-03 20:00:00,6.1,15,5.7,14.0,64,4.6,47.0,64,73,1.2,43.0,50,23,9,29.9,55.3,5.0,4.7,58.2,131.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125,40.033,0,33,1.6016211,0.08
2023-01-04 00:00:00,6.5,15,6.0,14.0,69,4.4,51.0,64,73,1.3,44.0,50,24,9,32.4,55.0,5.1,4.6,58.9,132.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149,50.354,0,33,1.6572213000000005,0.1
2023-01-04 02:00:00,6.6,15,5.9,14.0,65,4.6,47.0,64,73,1.3,43.0,51,24,9,31.6,54.4,5.2,4.9,57.5,131.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154,52.515,0,33,2.6515244,0.1
2023-01-04 04:00:00,6.4,15,5.8,14.0,65,4.6,47.0,65,73,1.3,40.0,51,24,9,30.1,54.1,5.1,4.8,57.0,143.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168,58.546,0,33,2.3086012000000005,0.1
2023-01-04 06:00:00,6.2,15,5.8,14.0,65,4.5,52.0,65,73,1.2,48.0,51,24,9,32.0,56.9,5.1,4.8,60.0,136.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181,64.087,0,33,2.2988051999999985,0.11
2023-01-04 08:00:00,6.3,15,5.7,14.0,65,4.6,49.0,65,73,1.2,45.0,51,24,9,31.0,56.2,5.1,4.8,59.1,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,70.35,0,33,2.3604568,0.09
2023-01-04 10:00:00,6.7,15,6.1,14.0,65,4.7,51.0,65,73,1.3,44.0,52,24,9,30.5,53.9,5.4,5.0,57.3,246.9,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209,75.611,0,33,2.3883280000000005,0.1
2023-01-04 12:00:00,6.6,15,6.1,14.0,65,4.8,55.0,65,73,1.4,50.0,52,24,9,34.1,57.8,5.4,5.0,61.2,142.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,81.042,0,33,2.712986399999998,0.1
2023-01-04 14:00:00,6.7,15,6.2,14.0,65,4.8,51.0,65,73,1.3,48.0,52,24,9,32.4,56.7,5.4,5.0,59.7,134.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231,84.009,0,33,2.798654000000003,0.08
2023-01-04 16:00:00,6.4,15,6.0,14.0,65,4.6,47.0,65,73,1.4,45.0,52,24,9,30.7,55.0,5.4,5.0,58.3,131.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,37.909,0,33,2.638568399999999,0.11
2023-01-04 18:00:00,6.1,15,5.7,14.0,65,4.5,47.0,65,73,1.1,44.0,52,24,9,31.4,56.2,5.4,5.0,59.0,131.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129,41.741,0,33,2.3865583999999997,0.11
2023-01-04 20:00:00,6.2,15,5.9,14.0,64,4.6,51.0,64,72,0.7,47.0,52,24,9,26.8,55.6,5.1,4.8,58.1,130.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143,47.763,0,33,2.1767028000000006,0.12
2023-01-05 00:00:00,6.2,15,5.7,14.0,65,4.5,45.0,63,73,1.2,41.0,52,23,9,29.7,55.5,5.1,4.8,59.9,263.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171,59.832,0,33,2.2148755999999987,0.11
2023-01-05 02:00:00,6.0,15,5.6,14.0,67,4.5,52.0,66,73,1.2,44.0,52,23,9,31.8,58.2,4.9,4.6,60.9,136.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141,46.899,0,33,1.8202032000000008,0.12
2023-01-05 04:00:00,6.2,15,5.9,14.0,66,4.5,48.0,64,73,1.2,43.0,52,23,9,30.9,57.0,5.0,4.7,59.7,132.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,52.083,0,33,1.8101172,0.12
2023-01-05 06:00:00,6.3,15,5.9,14.0,66,4.5,48.0,64,73,1.0,43.0,52,23,9,28.9,55.0,5.1,4.8,57.6,122.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167,58.117,0,33,1.8153077999999996,0.1
2023-01-05 08:00:00,6.3,15,5.9,14.0,66,4.4,51.0,64,73,1.2,46.0,52,23,9,27.4,56.5,5.1,4.8,60.0,140.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180,63.664,0,33,1.7994408000000015,0.08
2023-01-05 10:00:00,6.1,15,5.8,14.0,65,4.6,46.0,63,73,1.0,44.0,52,23,9,26.4,55.8,5.1,4.8,58.7,263.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189,67.449,0,33,1.8281981999999972,0.1
2023-01-05 12:00:00,6.0,15,5.7,14.0,65,4.4,51.0,63,73,1.1,47.0,52,23,9,27.9,53.6,5.1,4.8,57.2,252.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203,73.205,0,33,1.780498800000001,0.09
2023-01-05 14:00:00,6.3,15,5.9,14.0,65,4.5,47.0,63,73,1.0,44.0,52,23,9,25.8,56.8,5.1,4.8,59.5,136.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212,76.797,0,33,1.7697732000000015,0.11
2023-01-05 16:00:00,6.4,15,5.9,14.0,65,4.4,51.0,63,73,1.1,47.0,52,23,9,26.4,59.0,5.1,4.8,61.7,154.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227,82.539,0,33,1.9139537999999996,0.1
2023-01-05 18:00:00,6.2,15,5.9,14.0,69,4.5,47.0,63,73,1.1,44.0,52,23,9,25.1,56.9,5.1,4.8,59.7,134.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118,37.064,0,33,1.7528237999999996,0.1
2023-01-05 20:00:00,6.6,15,5.7,14.0,67,4.6,48.0,64,73,1.1,44.0,52,23,9,26.9,57.3,4.9,4.6,60.4,138.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128,41.314,0,33,1.8451722,0.14
2023-01-06 00:00:00,6.6,15,6.0,14.0,66,4.6,52.0,64,73,1.3,43.0,53,28,9,28.2,54.6,5.1,4.8,58.8,134.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151,51.219,0,33,1.823721,0.12
2023-01-06 02:00:00,6.0,15,5.8,14.0,66,4.5,46.0,65,73,1.2,42.0,53,28,9,26.3,56.2,4.9,4.6,59.4,260.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164,56.828,0,33,1.7826731,0.12
2023-01-06 04:00:00,6.6,15,5.9,14.0,67,4.5,43.0,64,73,1.1,40.0,53,26,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,55.4,4.9,4.6,58.5,275.8,0.2,177,62.391,0,33,1.7413993999999997,0.1
2023-01-06 06:00:00,6.2,15,5.9,14.0,67,4.5,43.0,64,73,1.0,40.0,53,26,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,55.5,4.9,4.6,58.1,123.0,0.0,190,67.866,0,33,1.6364738000000003,0.11
2023-01-06 08:00:00,6.2,15,5.9,14.0,67,4.4,43.0,64,73,1.1,40.0,53,26,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,56.7,4.9,4.6,59.4,124.7,0.0,199,71.58,0,33,1.7565158000000007,0.08
2023-01-06 10:00:00,6.3,15,6.0,14.0,67,4.4,56.0,64,73,1.1,47.0,53,26,9,27.0,58.6,4.9,4.6,62.1,135.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145,48.626,0,33,1.8206864000000005,0.09
2023-01-06 12:00:00,6.4,15,6.0,14.0,68,4.5,47.0,64,73,1.0,47.0,53,26,9,27.4,56.0,4.9,4.6,59.7,246.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158,54.242,0,33,1.8349135999999984,0.1
2023-01-06 14:00:00,6.5,15,6.2,14.0,66,4.4,46.0,64,73,1.1,43.0,53,26,9,25.0,56.4,5.0,4.7,59.6,132.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166,57.688,0,33,1.859490100000002,0.1
2023-01-06 16:00:00,6.3,15,6.0,14.0,66,4.4,50.0,64,73,1.0,42.0,53,26,9,25.8,57.9,5.0,4.7,57.9,133.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179,63.24,0,33,1.779486799999999,0.08
2023-01-06 18:00:00,6.4,15,6.0,14.0,66,4.6,50.0,65,74,1.0,46.0,53,28,9,25.5,58.4,5.1,4.8,61.6,51.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193,69.112,0,33,1.7554784000000003,0.11
2023-01-06 20:00:00,6.3,15,6.0,14.0,65,4.5,47.0,63,73,1.1,43.0,53,28,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,58.8,4.9,4.6,60.7,113.5,0.0,204,73.609,0,33,1.8723835,0.09
2023-01-08 00:00:00,6.4,15,6.1,14.0,75,4.2,51.0,63,73,1.1,48.0,53,28,9,29.9,57.6,4.8,4.6,61.2,116.0,0.2,30.7,57.5,4.9,4.6,58.2,88.5,0.2,181,64.087,0,42,1.8726658,0.16
2023-01-08 02:00:00,6.3,15,6.0,14.0,66,4.1,43.0,64,73,1.0,41.0,53,24,9,29.0,57.1,4.8,4.7,59.6,110.2,0.2,28.5,57.7,4.9,4.7,57.7,90.6,0.2,199,71.58,0,33,1.7714969999999994,0.15
2023-01-08 04:00:00,6.3,15,6.0,14.0,66,4.1,43.0,64,73,1.0,41.0,53,24,9,29.0,53.7,4.8,4.6,56.9,214.0,0.2,30.0,57.5,4.9,4.7,59.1,92.5,0.2,213,77.19,0,33,1.6861104000000011,0.15
2023-01-08 06:00:00,6.3,15,5.8,14.0,68,4.5,58.0,63,73,1.1,52.0,53,30,9,28.4,57.2,4.9,4.6,59.7,113.8,0.2,29.0,57.9,4.9,4.6,59.3,93.2,0.2,220,79.902,0,33,1.6823195999999987,0.15
2023-01-08 08:00:00,6.4,15,6.0,14.0,73,4.6,57.0,63,73,1.1,51.0,47,30,9,29.7,58.7,4.9,4.6,60.2,117.5,0.2,29.5,57.8,4.9,4.6,59.2,91.7,0.2,150,50.786,0,33,1.5982434,0.12
2023-01-08 10:00:00,6.4,15,6.0,14.0,71,4.6,56.0,63,73,1.1,51.0,47,30,9,27.6,59.4,4.9,4.6,61.8,134.6,0.2,24.9,57.9,4.9,4.6,59.5,90.9,0.2,90,25.567,0,33,1.7085977999999995,0.12
2023-01-08 12:00:00,6.4,15,6.0,14.0,65,4.5,56.0,63,73,1.1,52.0,47,31,9,29.3,57.1,4.9,4.6,60.0,263.6,0.2,29.7,57.4,4.9,4.6,59.1,91.1,0.2,107,32.462,0,33,1.725352200000001,0.15
2023-01-08 14:00:00,6.4,15,6.0,14.0,67,4.6,57.0,63,73,1.1,52.0,47,31,9,30.6,55.1,4.9,4.6,57.8,111.3,0.2,30.6,58.0,4.9,4.6,59.8,95.6,0.2,118,37.064,0,33,1.7271774,0.15
2023-01-08 16:00:00,6.4,15,5.9,14.0,58,4.4,57.0,63,73,1.1,52.0,47,31,9,29.6,55.7,4.9,4.6,58.1,104.1,0.2,29.5,58.3,4.9,4.6,59.8,91.0,0.2,132,43.027,0,33,1.7793827999999996,0.12
2023-01-08 18:00:00,6.4,15,5.9,14.0,66,4.4,57.0,63,73,1.1,52.0,47,31,9,20.9,57.6,4.9,4.6,60.1,109.7,0.2,22.8,58.6,4.9,4.6,60.1,92.0,0.2,145,48.626,0,33,1.8075564,0.12
2023-01-08 20:00:00,6.4,15,5.9,14.0,69,4.4,57.0,63,73,1.1,52.0,47,31,9,29.0,54.8,4.9,4.6,57.2,105.0,0.2,29.6,59.0,4.9,4.6,60.5,93.0,0.2,156,53.379,0,33,1.6387487999999997,0.1
2023-01-09 00:00:00,6.4,15,6.1,14.0,68,4.3,58.0,63,73,1.1,52.0,46,31,9,29.0,57.5,4.9,4.6,60.2,117.2,0.2,30.0,58.6,4.9,4.7,60.1,94.7,0.2,177,62.391,0,33,1.7314128,0.1
2023-01-09 02:00:00,6.3,15,6.0,14.0,66,4.1,43.0,64,73,1.0,41.0,53,24,9,28.0,59.0,4.7,4.9,61.6,146.9,0.2,23.8,59.0,4.9,4.7,60.3,95.3,0.2,192,68.697,0,33,1.5283503999999997,0.21
2023-01-09 04:00:00,6.3,15,5.9,13.8,65,4.1,56.0,64,74,0.07,52.0,46,24,9,30.0,58.1,4.8,4.6,61.2,125.8,0.2,31.0,58.5,4.8,4.5,60.0,95.3,0.2,204,73.609,0,33,1.523135200000001,0.22
2023-01-09 06:00:00,6.3,15,5.9,13.8,60,4.1,56.0,64,74,0.07,52.0,46,24,9,29.4,55.0,4.8,4.6,57.5,109.7,0.2,27.9,58.7,4.9,4.6,60.0,95.4,0.2,218,79.134,0,33,1.5702839999999991,0.18
2023-01-09 08:00:00,6.3,15,6.0,13.8,60,4.2,57.0,64,75,0.1,51.0,46,30,9,29.0,58.8,4.9,4.7,60.1,268.1,0.2,29.2,57.5,4.9,4.7,59.7,96.1,0.2,140,46.468,0,33,1.6045643999999983,0.11
2023-01-09 10:00:00,6.3,15,6.0,13.9,60,4.2,57.0,64,75,0.1,52.0,46,31,9,29.7,57.9,4.9,4.6,60.5,225.3,0.2,27.1,58.3,4.8,4.6,59.9,97.2,0.2,107,32.462,0,33,1.5325056000000004,0.1
2023-01-09 12:00:00,6.3,15,6.0,13.9,60,4.2,57.0,64,75,0.1,52.0,46,31,9,28.3,57.9,5.0,4.7,60.5,117.9,0.2,29.3,59.3,5.0,4.7,60.7,97.1,0.2,118,37.064,0,33,1.475986400000001,0.09
2023-01-09 14:00:00,6.3,15,5.9,14.0,63,4.2,57.0,64,75,0.1,52.0,46,32,9,29.0,55.1,5.0,4.7,57.3,105.8,0.2,29.3,59.3,5.0,4.7,60.9,112.5,0.2,129,41.741,0,33,1.5422576,0.09
2023-01-09 16:00:00,6.3,15,5.8,13.9,64,4.2,57.0,64,75,0.1,52.0,48,32,9,29.7,56.4,5.0,4.8,58.9,111.9,0.2,29.3,59.3,5.0,4.7,60.6,141.5,0.2,93,26.761,0,33,1.5742484,0.08
2023-01-09 18:00:00,6.3,15,5.9,13.9,64,4.2,57.0,64,75,0.1,52.0,48,32,9,23.4,55.3,5.0,4.7,58.5,125.1,0.2,24.9,58.4,5.0,4.7,60.5,152.7,0.2,102,30.403,0,33,1.6456711999999991,0.08
2023-01-09 20:00:00,6.3,15,5.9,13.7,57,4.2,58.0,64,73,0.1,52.0,52,32,9,30.0,57.8,4.9,4.6,60.4,116.8,0.2,30.0,59.0,4.9,4.7,60.6,95.0,0.2,110,33.708,0,33,1.5985648000000017,0.09
2023-01-10 00:00:00,6.3,15,6.1,13.7,64,4.2,57.0,64,73,0.1,52.0,52,32,9,28.0,56.8,4.9,4.6,58.6,112.7,0.2,27.5,60.0,4.9,4.6,61.2,96.8,0.2,134,43.885,0,33,1.5093764000000014,0.09
2023-01-10 02:00:00,6.3,15,6.0,14.0,66,4.1,43.0,64,73,1.0,41.0,53,24,9,30.0,57.0,4.7,4.9,59.5,116.3,0.2,31.0,59.0,4.9,4.7,60.3,95.3,0.2,147,49.49,0,33,1.781615500000001,0.08
2023-01-10 04:00:00,6.3,15,5.9,13.6,65,4.1,58.0,64,72,1.0,52.0,53,24,9,28.5,57.7,4.8,4.6,59.3,113.5,0.2,31.0,59.0,4.9,4.7,60.4,94.4,0.2,159,54.673,0,33,1.7980304999999988,0.08
2023-01-10 06:00:00,6.3,15,5.9,13.6,65,4.2,56.8,63,73,1.0,50.5,53,24,9,28.8,58.7,4.8,4.7,61.6,138.2,0.2,31.0,59.3,4.8,4.5,60.4,93.8,0.2,175,61.54,0,33,1.7477810000000014,0.09
2023-01-10 08:00:00,6.3,15,6.0,13.8,65,4.2,58.0,64,73,1.0,50.5,53,30,9,17.3,55.3,4.9,4.6,57.6,106.9,0.2,21.3,58.8,5.0,4.6,60.1,92.1,0.2,190,67.866,0,33,1.7296019999999996,0.08
2023-01-10 10:00:00,6.3,15,6.0,13.8,65,4.2,58.0,64,73,1.0,50.5,53,30,9,22.5,55.9,4.9,4.6,57.8,110.5,0.2,25.7,58.6,5.0,4.6,60.2,95.1,0.2,210,76.008,0,33,1.710443,0.08
